                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    293,                 1.2953,                0.91585,                 1.3565,                0.79156,                0.78568,                0.83715,                0.49633,                 1.3812,                0.98369,                 1.6372,              0.0085546,              0.0085546,              0.0085546
                    294,                 1.3003,                0.92234,                 1.3541,                0.79663,                0.78017,                0.83454,                0.49721,                 1.3769,                0.98557,                 1.6317,              0.0085497,              0.0085497,              0.0085497
                    295,                 1.2909,                0.91652,                 1.3523,                0.81621,                0.76571,                  0.838,                 0.4952,                 1.3733,                0.97887,                 1.6241,              0.0085447,              0.0085447,              0.0085447
                    296,                 1.2819,                0.89419,                 1.3291,                0.78581,                0.79068,                0.83388,                0.49329,                 1.3693,                0.98322,                 1.6206,              0.0085398,              0.0085398,              0.0085398
                    297,                 1.2935,                0.92618,                 1.3499,                0.82721,                 0.7635,                0.83551,                0.49782,                 1.3539,                0.98035,                  1.609,              0.0085348,              0.0085348,              0.0085348
                    298,                 1.3033,                0.91356,                 1.3517,                0.84264,                0.75862,                0.83778,                0.49825,                 1.3571,                0.97635,                  1.603,              0.0085299,              0.0085299,              0.0085299
                    299,                 1.2866,                0.87975,                 1.3487,                0.86294,                0.75989,                0.83607,                0.49896,                 1.3601,                0.98392,                  1.608,              0.0085249,              0.0085249,              0.0085249
                    300,                 1.2842,                0.88784,                 1.3514,                0.83694,                0.75431,                0.82896,                0.49336,                 1.3552,                 0.9924,                 1.6093,                0.00852,                0.00852,                0.00852
                    301,                 1.2755,                0.89447,                 1.3494,                0.83301,                0.77405,                0.83138,                0.49866,                 1.3481,                0.99084,                 1.6132,               0.008515,               0.008515,               0.008515
                    302,                 1.2712,                0.91937,                 1.3436,                0.82946,                0.77566,                0.83251,                0.49498,                  1.352,                0.99791,                 1.6165,                0.00851,                0.00851,                0.00851
                    303,                 1.2812,                0.90836,                 1.3406,                0.81755,                0.79741,                0.84571,                0.50366,                 1.3648,                 1.0011,                 1.6254,              0.0085051,              0.0085051,              0.0085051
                    304,                 1.2957,                0.87739,                  1.342,                 0.8192,                0.78017,                 0.8477,                0.50296,                 1.3628,                0.99948,                 1.6281,              0.0085002,              0.0085002,              0.0085002
                    305,                 1.2793,                0.87893,                 1.3339,                0.81458,                0.78879,                0.84715,                0.49961,                 1.3623,                0.98438,                 1.6219,              0.0084952,              0.0084952,              0.0084952
                    306,                 1.2851,                0.90951,                 1.3556,                0.79085,                0.78448,                0.83698,                0.49894,                 1.3582,                0.98201,                 1.6188,              0.0084903,              0.0084903,              0.0084903
                    307,                 1.2777,                0.88236,                 1.3198,                 0.8236,                0.76475,                0.84156,                0.50124,                 1.3617,                0.97492,                  1.624,              0.0084853,              0.0084853,              0.0084853
                    308,                 1.2808,                  0.871,                 1.3364,                0.80854,                 0.7931,                0.84744,                0.50407,                 1.3695,                0.96308,                 1.6241,              0.0084803,              0.0084803,              0.0084803
                    309,                 1.2782,                0.87031,                  1.353,                0.80956,                0.78792,                0.84497,                0.50398,                  1.372,                0.96652,                 1.6328,              0.0084754,              0.0084754,              0.0084754
                    310,                 1.2885,                0.89912,                 1.3395,                0.80187,                0.78448,                0.84031,                0.50876,                 1.3749,                0.95321,                 1.6391,              0.0084705,              0.0084705,              0.0084705
                    311,                 1.2854,                0.90257,                 1.3525,                0.83641,                0.74927,                0.83926,                0.51623,                 1.3621,                0.94562,                 1.6333,              0.0084655,              0.0084655,              0.0084655
                    312,                  1.286,                0.90466,                 1.3647,                0.78488,                0.81778,                0.84146,                0.51204,                 1.3714,                0.94149,                 1.6477,              0.0084606,              0.0084606,              0.0084606
                    313,                 1.2914,                0.92522,                 1.3452,                0.81255,                0.80172,                0.85109,                0.51594,                 1.3541,                0.94296,                 1.6342,              0.0084556,              0.0084556,              0.0084556
                    314,                 1.2693,                0.87863,                 1.3338,                0.82844,                0.79093,                0.85219,                0.52186,                 1.3352,                0.93635,                 1.6086,              0.0084507,              0.0084507,              0.0084507
                    315,                  1.293,                0.89355,                 1.3394,                0.80564,                0.82759,                0.85214,                0.51037,                 1.3374,                0.93012,                 1.6128,              0.0084457,              0.0084457,              0.0084457
                    316,                 1.2852,                0.88291,                 1.3442,                0.80974,                0.82328,                0.85837,                0.51196,                 1.3397,                0.92804,                 1.6178,              0.0084408,              0.0084408,              0.0084408
                    317,                 1.2823,                0.90941,                 1.3248,                0.78537,                0.81466,                0.83586,                0.50503,                 1.3453,                0.93267,                 1.6208,              0.0084358,              0.0084358,              0.0084358
                    318,                 1.2725,                0.88213,                 1.3354,                 0.8196,                0.76373,                0.83784,                0.50919,                 1.3432,                0.94951,                 1.6192,              0.0084309,              0.0084309,              0.0084309
                    319,                 1.2599,                0.86055,                 1.3204,                0.82604,                0.77778,                0.84923,                0.51111,                  1.357,                0.96462,                   1.63,              0.0084259,              0.0084259,              0.0084259
                    320,                  1.279,                0.88775,                 1.3364,                0.85226,                0.77081,                0.84879,                0.50418,                 1.3648,                0.96846,                 1.6406,              0.0084209,              0.0084209,              0.0084209
                    321,                 1.2731,                0.88972,                  1.331,                0.82456,                0.79011,                0.83527,                0.50145,                 1.3657,                0.97496,                 1.6405,               0.008416,               0.008416,               0.008416
                    322,                 1.2681,                0.85239,                 1.3243,                0.80313,                0.80887,                0.83137,                0.50365,                 1.3588,                 0.9666,                 1.6343,               0.008411,               0.008411,               0.008411
                    323,                 1.2598,                0.87661,                 1.3308,                0.81182,                0.81034,                0.83204,                0.49921,                 1.3597,                0.96832,                 1.6343,              0.0084061,              0.0084061,              0.0084061
                    324,                 1.2457,                 0.8698,                 1.3143,                0.81353,                0.80864,                0.83136,                0.49684,                 1.3588,                0.98087,                 1.6319,              0.0084012,              0.0084012,              0.0084012
                    325,                 1.2672,                0.86697,                 1.3101,                0.83208,                0.79026,                0.82787,                0.49594,                 1.3613,                0.96055,                 1.6362,              0.0083962,              0.0083962,              0.0083962
                    326,                  1.281,                0.87243,                 1.3377,                0.83423,                0.78017,                0.82705,                0.49301,                 1.3675,                0.96732,                 1.6449,              0.0083913,              0.0083913,              0.0083913
                    327,                 1.2778,                0.86544,                 1.3448,                0.81353,                0.80603,                0.84143,                0.49422,                 1.3607,                0.96539,                 1.6385,              0.0083863,              0.0083863,              0.0083863
                    328,                 1.2715,                0.88915,                 1.3278,                0.80758,                0.79597,                0.83184,                0.49574,                 1.3646,                0.96333,                 1.6425,              0.0083814,              0.0083814,              0.0083814
                    329,                 1.2711,                0.86644,                 1.3097,                0.79588,                 0.7899,                 0.8283,                0.50049,                 1.3607,                0.95087,                  1.641,              0.0083764,              0.0083764,              0.0083764
                    330,                 1.2834,                0.87388,                 1.3504,                 0.8041,                0.78448,                0.83321,                0.50174,                 1.3583,                0.95599,                 1.6332,              0.0083715,              0.0083715,              0.0083715
                    331,                 1.2769,                0.86566,                 1.3136,                0.83025,                0.78001,                0.83219,                0.50334,                  1.356,                0.96054,                 1.6325,              0.0083665,              0.0083665,              0.0083665
                    332,                 1.2486,                0.87132,                 1.3114,                0.81011,                0.79071,                0.82895,                0.50092,                 1.3642,                0.95309,                 1.6378,              0.0083616,              0.0083616,              0.0083616
                    333,                 1.2631,                0.87469,                 1.3209,                0.80174,                 0.7931,                0.82835,                0.50356,                  1.358,                0.96101,                  1.635,              0.0083566,              0.0083566,              0.0083566
                    334,                 1.2354,                0.85751,                 1.2952,                0.80665,                0.79124,                0.82639,                0.50226,                 1.3635,                0.95502,                 1.6415,              0.0083517,              0.0083517,              0.0083517
                    335,                 1.2699,                  0.846,                 1.3196,                0.79972,                0.78879,                0.82792,                 0.5003,                 1.3601,                0.95769,                  1.635,              0.0083467,              0.0083467,              0.0083467
                    336,                  1.282,                0.86686,                 1.3284,                0.79401,                0.78089,                 0.8297,                0.50543,                   1.36,                0.95085,                 1.6324,              0.0083418,              0.0083418,              0.0083418
                    337,                 1.2665,                0.88219,                 1.3279,                0.81009,                0.77225,                0.83277,                0.50766,                  1.362,                0.94628,                 1.6344,              0.0083368,              0.0083368,              0.0083368
                    338,                 1.2534,                0.86069,                 1.3151,                0.81993,                0.76544,                0.83064,                0.50513,                 1.3645,                0.94784,                 1.6336,              0.0083319,              0.0083319,              0.0083319
                    339,                 1.2689,                0.90175,                 1.3296,                0.80249,                0.77059,                0.82843,                0.51248,                 1.3596,                0.94636,                 1.6305,              0.0083269,              0.0083269,              0.0083269
                    340,                 1.2426,                0.84224,                 1.3144,                0.82448,                0.73707,                0.83104,                0.50901,                 1.3662,                 0.9532,                 1.6353,              0.0083219,              0.0083219,              0.0083219
                    341,                 1.2415,                0.84413,                 1.3046,                0.86869,                0.72414,                0.83898,                0.51103,                 1.3692,                 0.9504,                 1.6425,               0.008317,               0.008317,               0.008317
                    342,                 1.2557,                0.85637,                 1.3157,                0.84775,                  0.744,                0.83986,                0.51011,                 1.3711,                0.95044,                 1.6488,               0.008312,               0.008312,               0.008312
                    343,                 1.2755,                0.86244,                 1.3236,                0.84517,                0.75431,                0.84058,                 0.5107,                 1.3797,                0.94491,                  1.657,              0.0083071,              0.0083071,              0.0083071
                    344,                 1.2559,                 0.8893,                 1.3171,                0.84034,                0.74569,                0.84412,                 0.5089,                 1.3775,                 0.9389,                 1.6535,              0.0083022,              0.0083022,              0.0083022
                    345,                 1.2571,                0.86339,                 1.3156,                0.83316,                0.75335,                 0.8378,                0.50402,                  1.371,                0.93786,                 1.6513,              0.0082972,              0.0082972,              0.0082972
                    346,                 1.2559,                0.87357,                 1.3295,                0.81655,                0.76741,                 0.8419,                0.49996,                 1.3765,                0.93595,                 1.6571,              0.0082922,              0.0082922,              0.0082922
                    347,                 1.2367,                0.83026,                 1.2969,                0.80636,                0.78879,                0.84589,                 0.5073,                 1.3771,                0.93295,                 1.6552,              0.0082873,              0.0082873,              0.0082873
                    348,                 1.2326,                0.85737,                 1.2943,                0.80764,                0.78017,                0.84092,                 0.5037,                 1.3732,                 0.9331,                 1.6603,              0.0082824,              0.0082824,              0.0082824
                    349,                 1.2361,                0.86286,                 1.3167,                0.81336,                0.78893,                0.84368,                0.50197,                 1.3762,                0.93722,                 1.6599,              0.0082774,              0.0082774,              0.0082774
                    350,                 1.2425,                0.84924,                 1.3095,                0.80864,                0.78324,                0.83882,                0.50317,                 1.3766,                0.93793,                 1.6616,              0.0082725,              0.0082725,              0.0082725
                    351,                 1.2417,                0.87194,                 1.3116,                0.79846,                0.78017,                0.82867,                0.49782,                 1.3779,                0.93025,                 1.6682,              0.0082675,              0.0082675,              0.0082675
                    352,                 1.2246,                0.83185,                 1.2847,                0.80108,                0.76376,                0.82911,                0.49726,                 1.3797,                0.93824,                  1.675,              0.0082626,              0.0082626,              0.0082626
                    353,                 1.2267,                0.84607,                 1.2938,                0.80228,                0.76293,                0.82622,                0.49783,                 1.3778,                0.94266,                 1.6732,              0.0082576,              0.0082576,              0.0082576
                    354,                 1.2505,                0.84676,                 1.2949,                0.80181,                0.76293,                0.82676,                0.49789,                 1.3778,                0.95109,                 1.6689,              0.0082527,              0.0082527,              0.0082527
                    355,                 1.2677,                0.85989,                 1.3235,                0.80763,                0.76724,                0.82508,                  0.496,                 1.3726,                0.96411,                  1.663,              0.0082477,              0.0082477,              0.0082477
                    356,                 1.2417,                0.85598,                 1.2968,                0.79345,                0.77821,                0.82001,                0.49096,                 1.3712,                0.96766,                  1.659,              0.0082428,              0.0082428,              0.0082428
                    357,                 1.2351,                0.83944,                 1.3054,                0.78385,                0.78017,                0.81918,                0.49031,                 1.3728,                0.96439,                 1.6584,              0.0082378,              0.0082378,              0.0082378
                    358,                 1.2406,                0.85563,                 1.3166,                0.77882,                0.78925,                0.81997,                0.48762,                 1.3738,                0.95884,                 1.6575,              0.0082328,              0.0082328,              0.0082328
                    359,                 1.2346,                0.83823,                 1.2986,                0.78358,                0.78448,                0.82073,                0.49327,                 1.3659,                0.95525,                 1.6498,              0.0082279,              0.0082279,              0.0082279
                    360,                 1.2423,                0.84755,                 1.2995,                0.77729,                0.79732,                0.82406,                0.49626,                 1.3644,                0.94534,                 1.6436,              0.0082229,              0.0082229,              0.0082229
                    361,                 1.2205,                0.84517,                 1.2957,                0.78317,                0.80959,                0.82844,                0.49935,                 1.3607,                0.94965,                 1.6408,               0.008218,               0.008218,               0.008218
                    362,                 1.2364,                0.83171,                 1.2926,                0.77402,                0.81202,                0.83071,                0.50278,                 1.3616,                0.94842,                 1.6422,              0.0082131,              0.0082131,              0.0082131
                    363,                 1.2268,                0.85041,                 1.2962,                 0.7849,                0.81034,                0.83432,                0.49932,                 1.3544,                0.95528,                 1.6404,              0.0082081,              0.0082081,              0.0082081
                    364,                 1.2431,                 0.8593,                 1.3058,                0.80444,                0.79791,                0.83531,                0.49798,                 1.3587,                0.94597,                 1.6457,              0.0082032,              0.0082032,              0.0082032
                    365,                 1.2272,                 0.8296,                 1.3095,                0.80339,                0.78448,                0.83401,                0.49732,                 1.3572,                0.94435,                 1.6417,              0.0081982,              0.0081982,              0.0081982
                    366,                 1.2254,                0.83499,                 1.2922,                0.79745,                0.78879,                0.83962,                0.49935,                 1.3641,                0.94689,                 1.6491,              0.0081932,              0.0081932,              0.0081932
                    367,                  1.236,                0.84908,                 1.2943,                0.79293,                0.79227,                 0.8401,                0.49608,                  1.369,                0.94241,                 1.6509,              0.0081883,              0.0081883,              0.0081883
                    368,                 1.2203,                0.84799,                 1.3107,                0.77625,                 0.8075,                 0.8363,                0.49343,                 1.3694,                0.95217,                 1.6539,              0.0081834,              0.0081834,              0.0081834
                    369,                 1.2211,                0.84161,                 1.3099,                0.79247,                0.79003,                  0.836,                0.49654,                  1.371,                0.95033,                 1.6535,              0.0081784,              0.0081784,              0.0081784
                    370,                 1.2451,                0.85538,                 1.2896,                0.78765,                0.81536,                0.84054,                0.49691,                 1.3692,                0.94403,                 1.6595,              0.0081735,              0.0081735,              0.0081735
                    371,                 1.2188,                 0.8263,                 1.2798,                0.78692,                0.81183,                0.83996,                0.49774,                 1.3685,                 0.9424,                 1.6586,              0.0081685,              0.0081685,              0.0081685
                    372,                 1.2247,                0.81452,                 1.2838,                0.78861,                0.82328,                0.83986,                0.49903,                 1.3697,                0.94261,                 1.6605,              0.0081636,              0.0081636,              0.0081636
                    373,                 1.2163,                0.81468,                 1.2984,                 0.7925,                0.81466,                0.83952,                 0.4993,                 1.3796,                0.94858,                 1.6679,              0.0081586,              0.0081586,              0.0081586
                    374,                 1.2183,                0.81604,                  1.281,                0.79678,                0.81118,                0.83297,                0.49382,                 1.3872,                0.94531,                 1.6712,              0.0081537,              0.0081537,              0.0081537
                    375,                 1.2141,                0.81355,                 1.2862,                0.80238,                0.79741,                0.82912,                0.49382,                 1.3799,                0.94154,                 1.6647,              0.0081487,              0.0081487,              0.0081487
                    376,                 1.2447,                0.87554,                 1.2991,                0.78186,                0.81897,                0.83082,                0.49058,                 1.3825,                0.93936,                 1.6721,              0.0081437,              0.0081437,              0.0081437
                    377,                 1.2142,                0.81573,                 1.2939,                0.80309,                0.80172,                0.83478,                0.49496,                 1.3833,                0.92964,                 1.6748,              0.0081388,              0.0081388,              0.0081388
                    378,                 1.2383,                0.83135,                 1.2858,                0.80461,                0.79874,                 0.8345,                0.49639,                 1.3853,                0.92223,                 1.6775,              0.0081338,              0.0081338,              0.0081338
                    379,                 1.2286,                 0.8078,                  1.295,                0.80123,                0.81034,                0.83279,                0.49318,                 1.3812,                0.92204,                 1.6792,              0.0081289,              0.0081289,              0.0081289
                    380,                 1.2422,                0.84756,                 1.2994,                0.80159,                0.81848,                0.83055,                0.49321,                  1.381,                0.92361,                 1.6812,              0.0081239,              0.0081239,              0.0081239
                    381,                 1.2103,                0.82162,                 1.2698,                0.79728,                0.82328,                0.83015,                0.49466,                 1.3892,                0.91367,                 1.6934,               0.008119,               0.008119,               0.008119
                    382,                  1.201,                0.82509,                  1.261,                0.80652,                0.81897,                0.82772,                 0.4925,                 1.3873,                 0.9194,                 1.6932,              0.0081141,              0.0081141,              0.0081141
                    383,                 1.2172,                 0.8167,                 1.2973,                0.78513,                  0.819,                0.82092,                0.49174,                 1.3899,                0.92114,                 1.6959,              0.0081091,              0.0081091,              0.0081091
                    384,                 1.2067,                0.80603,                 1.2735,                 0.7894,                0.82399,                0.82163,                0.49065,                 1.3957,                0.92342,                 1.6963,              0.0081042,              0.0081042,              0.0081042
                    385,                 1.2213,                0.81398,                 1.2925,                0.78655,                0.81466,                0.82154,                0.49082,                 1.3934,                0.91844,                 1.6948,              0.0080992,              0.0080992,              0.0080992
                    386,                  1.228,                0.84102,                 1.2989,                0.79647,                0.80962,                 0.8209,                0.49012,                 1.3951,                0.91865,                 1.6944,              0.0080942,              0.0080942,              0.0080942
                    387,                 1.1998,                0.81049,                 1.2598,                0.80269,                0.80172,                0.82118,                0.49091,                 1.3979,                0.91659,                 1.6932,              0.0080893,              0.0080893,              0.0080893
                    388,                 1.1907,                0.82126,                 1.2665,                0.81078,                 0.7931,                0.82604,                0.49446,                 1.3919,                0.91803,                 1.6917,              0.0080844,              0.0080844,              0.0080844
                    389,                 1.2166,                0.81193,                  1.285,                0.79313,                0.80172,                0.82464,                0.49399,                 1.3916,                0.92237,                 1.6926,              0.0080794,              0.0080794,              0.0080794
                    390,                 1.2067,                0.80892,                 1.2789,                0.78365,                0.80603,                0.82617,                0.49515,                 1.3841,                0.92889,                  1.686,              0.0080745,              0.0080745,              0.0080745
                    391,                 1.1915,                0.81358,                 1.2703,                0.78262,                0.80603,                0.82649,                0.49526,                 1.3872,                0.92738,                 1.6876,              0.0080695,              0.0080695,              0.0080695
                    392,                 1.2174,                0.80993,                 1.2808,                0.77729,                0.80603,                0.82284,                0.49266,                 1.3863,                0.92226,                 1.6848,              0.0080646,              0.0080646,              0.0080646
                    393,                  1.228,                0.82374,                  1.285,                 0.7887,                0.81034,                0.82671,                0.49531,                 1.3822,                0.92398,                 1.6797,              0.0080596,              0.0080596,              0.0080596
                    394,                 1.1941,                0.81928,                 1.2806,                0.79381,                0.81313,                0.82916,                0.49736,                 1.3837,                0.92142,                 1.6795,              0.0080547,              0.0080547,              0.0080547
                    395,                 1.2299,                0.83219,                  1.277,                0.79032,                0.81233,                0.82859,                 0.4963,                 1.3838,                  0.919,                 1.6815,              0.0080497,              0.0080497,              0.0080497
                    396,                 1.1991,                0.80406,                 1.2681,                0.80459,                0.80603,                 0.8281,                0.49796,                 1.3843,                0.91654,                  1.676,              0.0080447,              0.0080447,              0.0080447
                    397,                 1.2047,                0.81299,                 1.2726,                0.81052,                0.79285,                0.82674,                0.49593,                 1.3863,                0.91395,                 1.6807,              0.0080398,              0.0080398,              0.0080398
                    398,                 1.1906,                0.79742,                 1.2617,                0.80207,                0.78448,                0.82894,                 0.4927,                 1.3799,                0.91707,                 1.6764,              0.0080348,              0.0080348,              0.0080348
                    399,                 1.2053,                0.79487,                 1.2788,                0.78591,                0.81466,                0.83904,                0.49748,                  1.383,                0.91173,                 1.6798,              0.0080299,              0.0080299,              0.0080299
                    400,                  1.194,                0.81948,                 1.2675,                0.79163,                0.81034,                0.83474,                0.49097,                 1.3841,                 0.9168,                   1.68,              0.0080249,              0.0080249,              0.0080249
                    401,                 1.1976,                0.79572,                 1.2656,                0.78617,                0.81034,                0.83417,                0.48655,                 1.3845,                0.91881,                 1.6791,                0.00802,                0.00802,                0.00802
                    402,                 1.2011,                0.80504,                 1.2546,                0.78927,                0.81034,                0.83652,                0.49289,                 1.3858,                0.91789,                 1.6818,              0.0080151,              0.0080151,              0.0080151
                    403,                 1.2258,                0.79524,                 1.2929,                0.78939,                 0.8078,                0.83791,                0.49523,                 1.3914,                0.92241,                 1.6879,              0.0080101,              0.0080101,              0.0080101
                    404,                 1.1936,                0.79674,                  1.252,                0.78417,                0.81034,                0.83767,                0.49686,                 1.3925,                0.92074,                 1.6868,              0.0080051,              0.0080051,              0.0080051
                    405,                 1.2022,                0.81321,                 1.2728,                0.80249,                0.80172,                0.83538,                0.49622,                 1.3938,                0.92634,                 1.6892,              0.0080002,              0.0080002,              0.0080002
                    406,                 1.1996,                0.80085,                 1.2694,                0.80248,                0.80553,                0.83592,                0.49798,                 1.3884,                0.92334,                 1.6873,              0.0079953,              0.0079953,              0.0079953
                    407,                 1.2028,                0.81428,                 1.2785,                0.81171,                0.78043,                0.83958,                0.49634,                 1.3906,                 0.9235,                 1.6851,              0.0079903,              0.0079903,              0.0079903
                    408,                 1.1726,                0.80829,                  1.259,                0.81524,                0.77978,                0.82849,                0.49754,                  1.393,                0.92752,                 1.6873,              0.0079854,              0.0079854,              0.0079854
                    409,                 1.1981,                0.80515,                 1.2698,                0.82036,                0.78737,                0.83938,                0.49897,                  1.391,                0.92715,                 1.6843,              0.0079804,              0.0079804,              0.0079804
                    410,                 1.1796,                0.79143,                 1.2621,                0.80163,                0.80172,                0.83989,                0.49968,                 1.3927,                0.93262,                 1.6839,              0.0079755,              0.0079755,              0.0079755
                    411,                 1.1726,                0.79749,                 1.2505,                0.80746,                0.79741,                 0.8269,                0.49639,                 1.3991,                0.93808,                 1.6853,              0.0079705,              0.0079705,              0.0079705
                    412,                 1.1947,                0.80559,                 1.2533,                0.80565,                0.78618,                0.82564,                0.49504,                 1.3945,                0.93729,                 1.6826,              0.0079656,              0.0079656,              0.0079656
                    413,                 1.1978,                0.81072,                 1.2639,                0.79689,                0.79741,                0.82749,                0.49563,                 1.3968,                0.93413,                 1.6838,              0.0079606,              0.0079606,              0.0079606
                    414,                 1.1745,                 0.7935,                 1.2778,                0.78571,                0.80603,                0.82605,                0.49119,                 1.3995,                0.93162,                 1.6858,              0.0079556,              0.0079556,              0.0079556
