                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    302,                 1.3898,                0.91568,                 1.2917,                0.82329,                0.84483,                0.86136,                0.48601,                 1.5589,                0.99921,                 1.6539,              0.0070201,              0.0070201,              0.0070201
                    303,                 1.4099,                0.88983,                 1.3132,                0.83113,                0.81897,                0.85608,                0.49106,                 1.5525,                0.99282,                  1.648,              0.0070102,              0.0070102,              0.0070102
                    304,                 1.3731,                0.88313,                 1.2912,                0.85064,                0.84052,                0.86385,                0.49495,                 1.5554,                0.99388,                  1.654,              0.0070003,              0.0070003,              0.0070003
                    305,                 1.4253,                0.89153,                 1.3195,                0.81872,                0.84052,                0.85197,                0.48467,                  1.542,                0.99001,                 1.6458,              0.0069904,              0.0069904,              0.0069904
                    306,                 1.4146,                0.91221,                 1.3092,                0.82987,                0.82328,                0.85333,                0.48184,                  1.547,                0.97853,                 1.6422,              0.0069805,              0.0069805,              0.0069805
                    307,                 1.3941,                 0.9141,                 1.2975,                0.82349,                 0.8319,                 0.8515,                0.47636,                 1.5514,                0.98534,                  1.646,              0.0069706,              0.0069706,              0.0069706
                    308,                 1.3868,                0.87881,                 1.2998,                0.83581,                0.82328,                0.85329,                0.47619,                 1.5428,                0.98679,                 1.6418,              0.0069607,              0.0069607,              0.0069607
                    309,                 1.3913,                0.89061,                 1.3069,                0.84729,                 0.8131,                0.85078,                0.48062,                 1.5494,                0.98264,                   1.64,              0.0069508,              0.0069508,              0.0069508
                    310,                 1.3921,                0.86766,                 1.3016,                 0.8168,                0.80713,                0.84179,                0.48002,                 1.5563,                0.96894,                 1.6465,              0.0069409,              0.0069409,              0.0069409
                    311,                  1.387,                0.87136,                 1.2828,                 0.8325,                0.81409,                0.84529,                0.48177,                 1.5555,                 0.9602,                 1.6474,               0.006931,               0.006931,               0.006931
                    312,                 1.3876,                0.85534,                 1.2906,                0.83491,                0.82759,                0.84395,                 0.4843,                 1.5593,                0.96241,                 1.6587,              0.0069211,              0.0069211,              0.0069211
                    313,                 1.3878,                0.87449,                 1.2911,                0.83972,                0.82328,                0.84551,                0.48137,                 1.5617,                0.96522,                 1.6594,              0.0069112,              0.0069112,              0.0069112
                    314,                 1.3879,                0.87138,                 1.2861,                0.85688,                 0.8258,                0.84899,                0.48309,                 1.5707,                0.96677,                 1.6685,              0.0069013,              0.0069013,              0.0069013
                    315,                 1.3811,                0.88624,                 1.3029,                0.84909,                 0.8319,                0.84889,                0.47777,                 1.5646,                0.96485,                 1.6677,              0.0068914,              0.0068914,              0.0068914
                    316,                  1.407,                0.88158,                 1.2899,                0.83753,                0.81897,                0.83947,                0.47351,                 1.5677,                0.96656,                 1.6624,              0.0068815,              0.0068815,              0.0068815
                    317,                 1.3931,                0.90501,                 1.2943,                 0.8288,                 0.8319,                0.85206,                0.47631,                 1.5806,                0.97377,                 1.6689,              0.0068716,              0.0068716,              0.0068716
                    318,                 1.3645,                0.87597,                 1.2902,                0.82432,                0.81897,                0.84257,                0.47672,                  1.562,                0.96896,                 1.6564,              0.0068617,              0.0068617,              0.0068617
                    319,                 1.3939,                0.86742,                 1.2963,                0.83429,                0.81897,                0.84351,                0.47702,                 1.5616,                0.97115,                 1.6557,              0.0068518,              0.0068518,              0.0068518
                    320,                 1.3786,                0.85847,                 1.2845,                0.82926,                0.81648,                0.84495,                0.48183,                  1.558,                0.94966,                 1.6569,              0.0068419,              0.0068419,              0.0068419
                    321,                 1.3636,                0.85443,                 1.2893,                0.83054,                0.82391,                0.85203,                0.48529,                 1.5609,                0.94794,                 1.6576,               0.006832,               0.006832,               0.006832
                    322,                 1.3718,                0.87418,                 1.2707,                 0.8332,                 0.8319,                0.85114,                0.48229,                 1.5638,                0.95232,                 1.6609,              0.0068221,              0.0068221,              0.0068221
                    323,                 1.3458,                0.86035,                 1.2737,                0.84675,                0.82328,                0.85714,                0.48299,                 1.5652,                0.95301,                 1.6664,              0.0068122,              0.0068122,              0.0068122
                    324,                 1.3632,                0.86952,                 1.2983,                0.81992,                 0.8319,                0.85238,                0.48176,                 1.5786,                0.96224,                  1.677,              0.0068023,              0.0068023,              0.0068023
                    325,                 1.3727,                0.86926,                 1.2807,                0.82111,                 0.8319,                0.85157,                0.48213,                 1.5861,                0.96746,                   1.68,              0.0067924,              0.0067924,              0.0067924
                    326,                 1.3681,                0.88162,                 1.2875,                0.83972,                0.83553,                0.85075,                0.47797,                 1.5807,                0.98989,                 1.6736,              0.0067825,              0.0067825,              0.0067825
                    327,                 1.3856,                0.86782,                 1.2866,                0.83762,                0.82267,                0.85235,                0.47726,                 1.5795,                0.99326,                  1.672,              0.0067726,              0.0067726,              0.0067726
                    328,                 1.3641,                0.88079,                 1.2827,                0.83001,                0.81897,                 0.8498,                0.48054,                 1.5729,                 1.0009,                 1.6661,              0.0067627,              0.0067627,              0.0067627
                    329,                 1.3749,                0.86227,                 1.2824,                  0.826,                0.81846,                0.84971,                0.47892,                 1.5706,                 1.0141,                 1.6621,              0.0067528,              0.0067528,              0.0067528
                    330,                 1.3561,                0.85592,                 1.2823,                0.81861,                  0.817,                0.85256,                 0.4771,                 1.5601,                 1.0105,                 1.6537,              0.0067429,              0.0067429,              0.0067429
                    331,                  1.366,                0.87115,                 1.2791,                0.82823,                0.81466,                0.85011,                0.47775,                 1.5565,                 1.0128,                 1.6517,               0.006733,               0.006733,               0.006733
                    332,                 1.3646,                0.87708,                 1.2875,                0.82672,                0.80203,                0.85037,                0.48192,                 1.5535,                 1.0068,                 1.6527,              0.0067231,              0.0067231,              0.0067231
                    333,                  1.362,                0.85717,                 1.2731,                0.82649,                0.80072,                0.85017,                0.48143,                 1.5529,                0.98467,                 1.6546,              0.0067132,              0.0067132,              0.0067132
                    334,                 1.3965,                0.88393,                 1.2885,                0.81652,                0.80563,                0.84739,                0.47877,                 1.5605,                0.97768,                  1.659,              0.0067033,              0.0067033,              0.0067033
                    335,                 1.3776,                0.85981,                 1.2921,                0.82943,                0.81744,                0.84956,                0.48133,                 1.5659,                0.96453,                 1.6625,              0.0066934,              0.0066934,              0.0066934
                    336,                 1.3509,                0.85729,                 1.2752,                0.82192,                0.81568,                0.84578,                0.48104,                 1.5613,                0.96058,                 1.6657,              0.0066835,              0.0066835,              0.0066835
                    337,                  1.358,                0.85926,                 1.2776,                0.83362,                0.82067,                0.84594,                0.47668,                 1.5592,                0.98117,                 1.6637,              0.0066736,              0.0066736,              0.0066736
                    338,                  1.375,                0.87967,                 1.2849,                0.82608,                0.82328,                0.84632,                0.48068,                 1.5468,                0.98022,                 1.6583,              0.0066637,              0.0066637,              0.0066637
                    339,                 1.3701,                0.88559,                  1.281,                0.83244,                0.82328,                0.84966,                0.48329,                 1.5604,                0.98517,                  1.663,              0.0066538,              0.0066538,              0.0066538
                    340,                 1.3666,                0.86364,                 1.2737,                0.83187,                0.81034,                0.84722,                0.48433,                 1.5561,                0.98741,                 1.6609,              0.0066439,              0.0066439,              0.0066439
                    341,                 1.3458,                 0.8464,                 1.2641,                0.84722,                0.81269,                0.85374,                0.48485,                 1.5611,                0.99968,                  1.661,               0.006634,               0.006634,               0.006634
                    342,                 1.3478,                0.83996,                 1.2755,                0.84725,                0.81285,                0.85533,                0.48686,                 1.5579,                0.99449,                 1.6552,              0.0066241,              0.0066241,              0.0066241
                    343,                 1.3495,                0.83528,                 1.2766,                0.83087,                0.80466,                0.84083,                0.48577,                 1.5564,                0.96916,                 1.6549,              0.0066142,              0.0066142,              0.0066142
                    344,                 1.3449,                0.85788,                 1.2705,                0.83137,                0.80755,                0.84876,                0.48791,                 1.5544,                0.97136,                 1.6497,              0.0066043,              0.0066043,              0.0066043
                    345,                 1.3636,                0.85599,                 1.2927,                0.83648,                0.80172,                0.85402,                0.49069,                 1.5469,                0.97052,                 1.6441,              0.0065944,              0.0065944,              0.0065944
                    346,                 1.3579,                0.86117,                 1.2793,                0.83788,                0.80172,                0.85386,                0.48965,                   1.55,                0.97308,                 1.6468,              0.0065845,              0.0065845,              0.0065845
                    347,                 1.3771,                0.86306,                 1.2783,                0.82685,                0.80275,                0.85335,                0.48757,                 1.5388,                0.97078,                  1.641,              0.0065746,              0.0065746,              0.0065746
                    348,                 1.3669,                0.85392,                 1.2779,                0.83298,                0.81688,                0.85294,                0.49052,                 1.5331,                0.97151,                 1.6403,              0.0065647,              0.0065647,              0.0065647
                    349,                 1.3755,                0.86615,                 1.2856,                0.81625,                0.80421,                0.84394,                0.48575,                 1.5337,                0.96264,                 1.6377,              0.0065548,              0.0065548,              0.0065548
                    350,                 1.3498,                 0.8523,                  1.263,                 0.8198,                0.81034,                0.84517,                0.48594,                 1.5294,                0.96527,                 1.6341,              0.0065449,              0.0065449,              0.0065449
                    351,                 1.3617,                0.84819,                 1.2786,                  0.813,                0.80581,                0.84235,                0.48602,                 1.5265,                0.96115,                 1.6344,               0.006535,               0.006535,               0.006535
                    352,                 1.3394,                0.85004,                 1.2857,                0.82074,                0.80912,                0.84864,                0.48644,                 1.5341,                0.96123,                 1.6425,              0.0065251,              0.0065251,              0.0065251
                    353,                 1.3406,                0.85183,                 1.2607,                 0.8243,                0.81034,                0.84813,                0.49146,                 1.5348,                0.97122,                 1.6396,              0.0065152,              0.0065152,              0.0065152
                    354,                 1.3362,                0.84682,                 1.2587,                0.82072,                0.80901,                0.84784,                0.49496,                 1.5327,                0.97372,                 1.6386,              0.0065053,              0.0065053,              0.0065053
                    355,                 1.3471,                0.84033,                 1.2776,                 0.8257,                0.81466,                0.85285,                  0.492,                 1.5388,                0.97618,                 1.6427,              0.0064954,              0.0064954,              0.0064954
                    356,                 1.3435,                0.86105,                 1.2653,                0.83267,                0.81034,                 0.8586,                0.49409,                 1.5384,                 0.9652,                  1.644,              0.0064855,              0.0064855,              0.0064855
                    357,                 1.3561,                0.85516,                 1.2638,                0.82794,                0.81897,                0.85941,                0.48907,                 1.5364,                0.96498,                 1.6416,              0.0064756,              0.0064756,              0.0064756
                    358,                 1.3498,                0.83721,                 1.2714,                0.83182,                0.80603,                0.85993,                0.48699,                 1.5396,                0.96482,                 1.6466,              0.0064657,              0.0064657,              0.0064657
                    359,                 1.3147,                  0.822,                 1.2471,                0.82605,                0.80172,                0.85722,                0.48896,                 1.5383,                 0.9616,                 1.6443,              0.0064558,              0.0064558,              0.0064558
                    360,                 1.3476,                0.83424,                 1.2658,                0.83031,                0.80172,                0.85495,                0.48816,                 1.5396,                0.94925,                 1.6454,              0.0064459,              0.0064459,              0.0064459
                    361,                 1.3451,                0.86373,                 1.2726,                0.82602,                0.79815,                0.85078,                0.49349,                 1.5392,                0.94451,                 1.6458,               0.006436,               0.006436,               0.006436
                    362,                 1.3554,                0.86641,                 1.2875,                0.83586,                0.81216,                0.85423,                0.49292,                 1.5405,                0.94536,                 1.6457,              0.0064261,              0.0064261,              0.0064261
                    363,                 1.3498,                0.85235,                 1.2626,                0.82437,                0.80928,                0.85632,                0.49597,                 1.5405,                0.95383,                 1.6477,              0.0064162,              0.0064162,              0.0064162
                    364,                 1.3292,                0.84543,                 1.2578,                0.81645,                0.81897,                0.85882,                0.49365,                 1.5497,                0.95944,                 1.6543,              0.0064063,              0.0064063,              0.0064063
                    365,                 1.3376,                0.83764,                 1.2599,                0.81821,                0.81897,                0.85577,                0.49106,                 1.5477,                0.96008,                 1.6504,              0.0063964,              0.0063964,              0.0063964
                    366,                 1.3382,                0.83531,                 1.2598,                0.82332,                0.81466,                0.85803,                0.49558,                 1.5472,                0.95443,                 1.6551,              0.0063865,              0.0063865,              0.0063865
                    367,                 1.3198,                0.83482,                 1.2641,                0.80704,                0.81897,                 0.8539,                0.49315,                  1.552,                0.95686,                 1.6583,              0.0063766,              0.0063766,              0.0063766
                    368,                 1.3498,                 0.8421,                 1.2668,                0.80586,                0.80514,                0.85297,                0.49419,                 1.5509,                0.95753,                 1.6608,              0.0063667,              0.0063667,              0.0063667
                    369,                 1.3507,                0.85136,                  1.263,                0.82491,                0.80172,                0.85326,                0.49582,                 1.5493,                0.96149,                 1.6602,              0.0063568,              0.0063568,              0.0063568
                    370,                 1.3348,                0.85129,                  1.243,                0.82609,                0.79741,                0.85269,                0.49583,                   1.55,                0.95445,                 1.6637,              0.0063469,              0.0063469,              0.0063469
                    371,                 1.3291,                0.84039,                  1.246,                0.83458,                0.79741,                 0.8515,                0.49543,                  1.546,                0.95152,                 1.6609,               0.006337,               0.006337,               0.006337
                    372,                 1.3413,                0.83196,                  1.269,                0.81212,                0.80603,                 0.8584,                0.49725,                  1.554,                0.95427,                 1.6669,              0.0063271,              0.0063271,              0.0063271
                    373,                 1.3281,                 0.8487,                 1.2588,                 0.8182,                0.80603,                0.86167,                0.49601,                 1.5516,                 0.9563,                 1.6671,              0.0063172,              0.0063172,              0.0063172
                    374,                 1.3192,                0.81429,                 1.2493,                0.84153,                0.80115,                0.86158,                0.49632,                 1.5454,                0.94925,                 1.6612,              0.0063073,              0.0063073,              0.0063073
                    375,                 1.3241,                0.82857,                 1.2596,                0.82236,                0.79819,                0.85265,                0.49363,                 1.5444,                0.94711,                 1.6615,              0.0062974,              0.0062974,              0.0062974
                    376,                 1.3364,                0.83823,                  1.256,                0.82631,                0.79974,                0.85945,                0.49729,                 1.5429,                0.94997,                 1.6629,              0.0062875,              0.0062875,              0.0062875
                    377,                 1.3255,                0.83478,                 1.2529,                0.83622,                0.80603,                0.86078,                0.49843,                 1.5467,                0.94228,                 1.6618,              0.0062776,              0.0062776,              0.0062776
                    378,                 1.3251,                0.83824,                 1.2414,                 0.8358,                0.81466,                0.86027,                0.49467,                 1.5475,                0.93624,                 1.6625,              0.0062677,              0.0062677,              0.0062677
                    379,                 1.3225,                0.82732,                 1.2553,                 0.8309,                0.82604,                0.86165,                0.49266,                 1.5461,                 0.9395,                 1.6599,              0.0062578,              0.0062578,              0.0062578
                    380,                 1.3192,                0.83493,                 1.2498,                0.82326,                0.81897,                0.86173,                0.49471,                 1.5478,                0.94185,                 1.6608,              0.0062479,              0.0062479,              0.0062479
                    381,                 1.3368,                0.82577,                 1.2548,                0.82267,                0.82328,                0.86077,                0.49432,                 1.5449,                 0.9394,                 1.6566,               0.006238,               0.006238,               0.006238
                    382,                 1.3254,                0.81392,                 1.2504,                0.82691,                0.81897,                0.85801,                0.49478,                 1.5471,                0.94056,                 1.6603,              0.0062281,              0.0062281,              0.0062281
                    383,                 1.3031,                0.80748,                 1.2376,                0.82725,                0.80503,                0.85983,                0.49786,                 1.5474,                0.93511,                 1.6583,              0.0062182,              0.0062182,              0.0062182
                    384,                 1.3514,                0.85292,                 1.2751,                 0.8325,                0.81407,                0.86267,                0.49892,                  1.544,                0.93186,                 1.6601,              0.0062083,              0.0062083,              0.0062083
                    385,                 1.3257,                0.82734,                 1.2488,                0.83537,                0.80926,                0.86046,                0.49752,                 1.5378,                0.93203,                 1.6529,              0.0061984,              0.0061984,              0.0061984
                    386,                 1.3094,                0.83182,                 1.2513,                 0.8386,                0.80603,                0.86182,                0.49844,                 1.5383,                0.92658,                 1.6573,              0.0061885,              0.0061885,              0.0061885
                    387,                 1.2976,                0.81669,                 1.2438,                  0.838,                0.80271,                0.86087,                0.49807,                 1.5373,                0.91864,                 1.6541,              0.0061786,              0.0061786,              0.0061786
                    388,                 1.3304,                0.83096,                 1.2534,                0.81897,                0.82328,                0.86083,                0.49439,                 1.5375,                0.91753,                 1.6523,              0.0061687,              0.0061687,              0.0061687
                    389,                 1.3071,                0.82223,                 1.2405,                0.82524,                0.81897,                0.86059,                 0.4926,                 1.5327,                0.92583,                 1.6489,              0.0061588,              0.0061588,              0.0061588
                    390,                  1.324,                0.82233,                 1.2653,                0.82232,                0.81897,                0.86033,                0.49652,                 1.5292,                0.92396,                 1.6467,              0.0061489,              0.0061489,              0.0061489
                    391,                 1.3325,                0.83675,                 1.2641,                0.83248,                0.81897,                0.86086,                0.49678,                 1.5335,                0.92698,                 1.6498,               0.006139,               0.006139,               0.006139
                    392,                 1.3172,                0.82318,                 1.2475,                0.83566,                0.82328,                0.86243,                0.49627,                 1.5313,                0.93724,                 1.6464,              0.0061291,              0.0061291,              0.0061291
                    393,                 1.3292,                0.82521,                 1.2584,                0.84237,                0.82923,                 0.8653,                0.50004,                  1.527,                0.93578,                 1.6429,              0.0061192,              0.0061192,              0.0061192
                    394,                 1.3028,                0.82686,                 1.2329,                 0.8385,                0.83621,                0.86842,                0.50408,                 1.5298,                0.93105,                 1.6468,              0.0061093,              0.0061093,              0.0061093
                    395,                 1.2998,                0.80351,                 1.2363,                0.83589,                0.83621,                 0.8682,                0.49775,                 1.5378,                0.93591,                 1.6545,              0.0060994,              0.0060994,              0.0060994
                    396,                  1.311,                0.81926,                 1.2317,                0.83213,                0.84052,                0.87244,                0.49478,                 1.5366,                0.93702,                 1.6533,              0.0060895,              0.0060895,              0.0060895
                    397,                 1.2853,                0.79735,                 1.2247,                0.82992,                0.83621,                0.86504,                0.49531,                 1.5365,                0.93876,                 1.6535,              0.0060796,              0.0060796,              0.0060796
                    398,                 1.3089,                0.82914,                 1.2501,                 0.8254,                0.82759,                0.86294,                0.49712,                 1.5304,                0.94004,                 1.6479,              0.0060697,              0.0060697,              0.0060697
                    399,                 1.3136,                0.82598,                 1.2478,                0.81496,                 0.8353,                0.86186,                0.49566,                 1.5303,                0.94582,                 1.6455,              0.0060598,              0.0060598,              0.0060598
                    400,                  1.299,                0.79709,                 1.2288,                0.82328,                 0.8434,                0.86847,                0.49983,                 1.5294,                0.94665,                 1.6445,              0.0060499,              0.0060499,              0.0060499
                    401,                 1.3189,                0.82545,                 1.2509,                0.82349,                 0.8446,                0.86985,                  0.498,                 1.5269,                0.94349,                 1.6439,                0.00604,                0.00604,                0.00604
                    402,                 1.3186,                0.80367,                 1.2539,                0.82146,                0.84483,                0.87327,                0.49898,                  1.534,                0.94066,                 1.6439,              0.0060301,              0.0060301,              0.0060301
                    403,                 1.2981,                0.81194,                 1.2359,                0.82366,                0.84559,                0.87549,                0.49665,                 1.5308,                0.93708,                 1.6413,              0.0060202,              0.0060202,              0.0060202
                    404,                 1.2929,                0.82157,                 1.2151,                0.81024,                0.82819,                0.86932,                0.49885,                 1.5314,                0.93766,                 1.6441,              0.0060103,              0.0060103,              0.0060103
                    405,                 1.2872,                0.80656,                 1.2415,                0.81096,                0.82759,                0.86917,                0.49804,                 1.5341,                 0.9348,                 1.6437,              0.0060004,              0.0060004,              0.0060004
                    406,                 1.3149,                0.82835,                 1.2452,                0.81064,                0.83034,                0.86692,                0.49787,                 1.5321,                0.93737,                 1.6409,              0.0059905,              0.0059905,              0.0059905
                    407,                 1.3044,                0.81891,                 1.2375,                0.80971,                 0.8319,                0.86723,                0.50031,                 1.5327,                0.93899,                 1.6425,              0.0059806,              0.0059806,              0.0059806
                    408,                 1.3224,                0.82365,                 1.2338,                0.82094,                0.83621,                0.86738,                0.50082,                 1.5299,                0.93974,                   1.64,              0.0059707,              0.0059707,              0.0059707
                    409,                 1.2951,                0.79658,                 1.2347,                0.82797,                0.83621,                0.86966,                0.50096,                 1.5355,                0.94289,                 1.6477,              0.0059608,              0.0059608,              0.0059608
                    410,                 1.3107,                0.79909,                 1.2457,                0.82784,                0.83621,                0.86762,                0.50076,                 1.5425,                0.94275,                 1.6546,              0.0059509,              0.0059509,              0.0059509
                    411,                 1.3142,                0.82295,                 1.2476,                 0.8149,                0.83621,                 0.8652,                0.50053,                 1.5423,                0.94733,                 1.6579,               0.005941,               0.005941,               0.005941
                    412,                 1.2952,                 0.8026,                 1.2307,                 0.8193,                0.83621,                 0.8645,                0.50203,                 1.5445,                0.94365,                 1.6606,              0.0059311,              0.0059311,              0.0059311
                    413,                 1.2995,                0.80783,                 1.2298,                0.81467,                0.83621,                0.86453,                0.49927,                 1.5454,                0.94053,                 1.6635,              0.0059212,              0.0059212,              0.0059212
                    414,                 1.3135,                0.82121,                 1.2294,                 0.8174,                0.83621,                0.86273,                0.50064,                 1.5437,                 0.9378,                   1.66,              0.0059113,              0.0059113,              0.0059113
                    415,                 1.2938,                0.81317,                 1.2268,                0.82135,                 0.8319,                0.86145,                0.49939,                   1.54,                0.93951,                 1.6607,              0.0059014,              0.0059014,              0.0059014
                    416,                 1.3089,                0.82567,                  1.254,                0.81698,                 0.8319,                0.86285,                0.49888,                  1.543,                0.93862,                 1.6606,              0.0058915,              0.0058915,              0.0058915
                    417,                 1.3037,                0.81314,                 1.2277,                0.81857,                 0.8319,                0.86221,                0.49605,                 1.5402,                0.94261,                 1.6602,              0.0058816,              0.0058816,              0.0058816
                    418,                 1.3248,                0.84043,                 1.2407,                0.81442,                 0.8319,                0.86238,                0.49691,                  1.539,                0.93709,                 1.6569,              0.0058717,              0.0058717,              0.0058717
                    419,                 1.2799,                0.79718,                 1.2295,                0.81115,                 0.8331,                0.86086,                0.50123,                 1.5372,                0.93382,                 1.6533,              0.0058618,              0.0058618,              0.0058618
                    420,                 1.3044,                0.82186,                 1.2489,                0.83752,                0.83621,                0.86958,                0.50328,                 1.5379,                0.93946,                 1.6561,              0.0058519,              0.0058519,              0.0058519
                    421,                 1.2866,                0.80776,                 1.2362,                0.83782,                0.83621,                0.87128,                0.50228,                 1.5375,                0.93664,                  1.654,               0.005842,               0.005842,               0.005842
                    422,                 1.3154,                0.79596,                 1.2429,                 0.8287,                 0.8319,                 0.8715,                0.49935,                  1.542,                0.93678,                 1.6567,              0.0058321,              0.0058321,              0.0058321
                    423,                 1.2922,                0.81178,                  1.237,                0.84946,                0.82695,                0.87044,                0.50055,                 1.5401,                0.93415,                 1.6542,              0.0058222,              0.0058222,              0.0058222
                    424,                 1.3018,                0.79426,                 1.2402,                 0.8312,                 0.8319,                 0.8705,                0.50202,                 1.5388,                0.93213,                 1.6539,              0.0058123,              0.0058123,              0.0058123
                    425,                 1.2935,                0.78843,                 1.2244,                 0.8252,                 0.8319,                0.87104,                0.50185,                  1.542,                0.93644,                 1.6563,              0.0058024,              0.0058024,              0.0058024
                    426,                 1.2928,                0.81541,                 1.2271,                0.82696,                0.83621,                0.87064,                0.49687,                 1.5405,                0.93961,                 1.6531,              0.0057925,              0.0057925,              0.0057925
                    427,                 1.2795,                0.79534,                 1.2159,                 0.8318,                0.83621,                0.86963,                0.49917,                 1.5431,                0.93926,                 1.6557,              0.0057826,              0.0057826,              0.0057826
                    428,                 1.2711,                0.78749,                 1.2187,                0.83575,                0.83344,                0.87106,                0.49842,                 1.5419,                0.94121,                 1.6562,              0.0057727,              0.0057727,              0.0057727
                    429,                 1.3104,                0.82471,                 1.2453,                0.83488,                0.83621,                0.86985,                0.49717,                 1.5434,                0.94536,                 1.6582,              0.0057628,              0.0057628,              0.0057628
                    430,                 1.2912,                0.80357,                 1.2196,                0.83849,                0.83621,                0.87029,                0.50061,                 1.5405,                0.93809,                 1.6572,              0.0057529,              0.0057529,              0.0057529
                    431,                 1.2812,                0.79189,                   1.23,                0.83947,                  0.834,                0.86883,                0.49817,                 1.5414,                0.94023,                 1.6574,               0.005743,               0.005743,               0.005743
                    432,                 1.2942,                0.80641,                 1.2439,                0.84465,                0.82759,                0.86503,                0.49692,                 1.5462,                0.93547,                 1.6597,              0.0057331,              0.0057331,              0.0057331
                    433,                 1.2726,                0.80199,                 1.2203,                0.85224,                0.82759,                0.86918,                0.49894,                 1.5478,                0.93508,                 1.6623,              0.0057232,              0.0057232,              0.0057232
                    434,                 1.3008,                0.80148,                 1.2352,                0.84454,                0.81953,                0.86511,                0.49766,                 1.5439,                 0.9394,                 1.6587,              0.0057133,              0.0057133,              0.0057133
                    435,                 1.2812,                0.78586,                 1.2284,                0.83853,                0.82328,                0.86423,                0.49914,                 1.5459,                0.93811,                 1.6586,              0.0057034,              0.0057034,              0.0057034
                    436,                 1.2951,                 0.8068,                 1.2331,                0.83358,                0.82043,                0.86317,                0.49838,                 1.5426,                0.93821,                 1.6558,              0.0056935,              0.0056935,              0.0056935
                    437,                  1.291,                 0.8059,                 1.2377,                0.82557,                0.81601,                0.85793,                0.49851,                 1.5435,                 0.9381,                 1.6563,              0.0056836,              0.0056836,              0.0056836
                    438,                 1.2712,                0.80226,                 1.2241,                0.83103,                0.81466,                0.85867,                0.50001,                  1.544,                0.93655,                 1.6573,              0.0056737,              0.0056737,              0.0056737
                    439,                 1.2981,                0.79561,                 1.2302,                0.82616,                0.81938,                0.85867,                0.49917,                 1.5409,                0.93841,                 1.6561,              0.0056638,              0.0056638,              0.0056638
                    440,                 1.2801,                0.80307,                 1.2268,                0.82557,                0.81601,                0.85834,                0.49876,                 1.5415,                0.94126,                 1.6545,              0.0056539,              0.0056539,              0.0056539
                    441,                 1.2883,                0.79712,                 1.2247,                0.82712,                0.81897,                0.85679,                0.49944,                 1.5391,                0.94053,                 1.6523,               0.005644,               0.005644,               0.005644
                    442,                 1.2882,                0.78384,                 1.2356,                0.82995,                0.81897,                0.85625,                0.49919,                 1.5388,                0.92645,                 1.6531,              0.0056341,              0.0056341,              0.0056341
                    443,                 1.3014,                0.79957,                 1.2241,                0.83355,                0.82023,                0.85764,                0.49995,                 1.5384,                0.92613,                 1.6538,              0.0056242,              0.0056242,              0.0056242
                    444,                 1.2918,                 0.8049,                 1.2253,                0.82996,                0.82049,                0.85714,                0.49994,                 1.5343,                0.92541,                 1.6518,              0.0056143,              0.0056143,              0.0056143
                    445,                 1.2782,                 0.7866,                 1.2172,                0.83392,                0.82245,                0.85814,                0.50077,                 1.5355,                0.92566,                 1.6523,              0.0056044,              0.0056044,              0.0056044
                    446,                 1.2556,                0.78964,                 1.2303,                0.82754,                0.81897,                0.85679,                0.49991,                 1.5357,                0.92401,                 1.6524,              0.0055945,              0.0055945,              0.0055945
                    447,                 1.3059,                0.80763,                 1.2314,                0.83386,                0.81897,                0.85755,                0.50108,                 1.5362,                0.92307,                 1.6515,              0.0055846,              0.0055846,              0.0055846
                    448,                 1.2672,                0.78868,                 1.2205,                0.83569,                0.81897,                0.85744,                0.50059,                 1.5361,                0.92116,                 1.6506,              0.0055747,              0.0055747,              0.0055747
                    449,                 1.2562,                0.78344,                 1.2159,                0.83576,                0.81897,                0.85765,                 0.5018,                 1.5364,                0.92254,                 1.6493,              0.0055648,              0.0055648,              0.0055648
                    450,                 1.2765,                0.78394,                  1.221,                 0.8318,                0.81897,                0.85717,                0.50239,                 1.5353,                0.92773,                 1.6479,              0.0055549,              0.0055549,              0.0055549
                    451,                 1.2598,                0.76869,                 1.2086,                0.83598,                0.81284,                0.85907,                0.50253,                 1.5351,                0.92848,                 1.6496,               0.005545,               0.005545,               0.005545
                    452,                 1.2788,                0.79631,                 1.2157,                0.83548,                0.81897,                0.85814,                0.50385,                 1.5406,                0.92979,                 1.6527,              0.0055351,              0.0055351,              0.0055351
                    453,                 1.2842,                0.80221,                 1.2211,                0.83258,                0.81897,                 0.8587,                0.50338,                 1.5404,                 0.9296,                 1.6538,              0.0055252,              0.0055252,              0.0055252
                    454,                  1.261,                0.78267,                 1.2126,                0.83969,                0.81034,                0.86004,                0.50413,                 1.5374,                0.92867,                  1.653,              0.0055153,              0.0055153,              0.0055153
                    455,                 1.2549,                0.77378,                 1.2217,                0.83302,                0.81715,                0.85799,                0.50271,                 1.5354,                0.92811,                 1.6524,              0.0055054,              0.0055054,              0.0055054
                    456,                 1.2472,                0.76122,                 1.2019,                0.83342,                 0.8195,                0.85887,                 0.5011,                 1.5358,                0.93043,                 1.6503,              0.0054955,              0.0054955,              0.0054955
