                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    302,                 1.1795,                0.75135,                 1.1882,                0.82009,                0.80558,                0.85517,                0.51205,                 1.4047,                0.86201,                   1.68,              0.0070201,              0.0070201,              0.0070201
                    303,                 1.1946,                0.77528,                 1.2101,                0.82155,                0.79741,                0.85544,                0.51091,                 1.3979,                0.85553,                 1.6774,              0.0070102,              0.0070102,              0.0070102
                    304,                 1.1845,                0.76914,                 1.1935,                0.83279,                0.78448,                0.84722,                0.51281,                 1.3991,                0.85769,                 1.6755,              0.0070003,              0.0070003,              0.0070003
                    305,                 1.1848,                0.76945,                 1.1911,                  0.829,                0.79406,                0.84605,                  0.514,                 1.4048,                0.87631,                 1.6674,              0.0069904,              0.0069904,              0.0069904
                    306,                 1.1874,                0.74404,                 1.2073,                0.79391,                0.80172,                0.84721,                 0.5161,                 1.4089,                0.87528,                 1.6745,              0.0069805,              0.0069805,              0.0069805
                    307,                 1.2045,                0.75329,                 1.2038,                0.78765,                0.79939,                0.84112,                 0.5123,                 1.4153,                0.90037,                 1.6827,              0.0069706,              0.0069706,              0.0069706
                    308,                 1.1525,                0.74868,                  1.192,                0.82892,                0.79362,                0.84784,                0.51115,                 1.4093,                0.91407,                 1.6711,              0.0069607,              0.0069607,              0.0069607
                    309,                 1.1997,                0.77461,                 1.2251,                0.83726,                0.79741,                 0.8501,                0.51212,                 1.3997,                0.90147,                 1.6522,              0.0069508,              0.0069508,              0.0069508
                    310,                 1.2086,                0.79595,                  1.207,                0.80408,                0.81034,                0.84458,                0.51259,                 1.3888,                0.88727,                 1.6425,              0.0069409,              0.0069409,              0.0069409
                    311,                 1.1888,                 0.7626,                 1.2004,                0.81932,                0.78879,                0.84588,                0.51259,                 1.3873,                0.89325,                 1.6371,               0.006931,               0.006931,               0.006931
                    312,                 1.1809,                0.75484,                 1.1927,                0.81838,                0.80603,                0.84853,                0.51332,                 1.3962,                0.88763,                 1.6494,              0.0069211,              0.0069211,              0.0069211
                    313,                 1.1756,                0.75762,                 1.1857,                0.80675,                0.80974,                0.84632,                0.50833,                 1.3846,                 0.8896,                 1.6374,              0.0069112,              0.0069112,              0.0069112
                    314,                 1.1976,                0.76599,                 1.2023,                0.80853,                0.81897,                 0.8545,                0.51476,                 1.3863,                0.89747,                 1.6427,              0.0069013,              0.0069013,              0.0069013
                    315,                 1.1784,                0.76788,                 1.1869,                0.81138,                0.81466,                0.85722,                0.51707,                 1.3919,                0.89561,                 1.6458,              0.0068914,              0.0068914,              0.0068914
                    316,                 1.1764,                0.74575,                 1.1863,                0.79986,                0.80962,                0.85615,                0.51449,                  1.397,                0.88532,                 1.6563,              0.0068815,              0.0068815,              0.0068815
                    317,                 1.1769,                0.75389,                 1.1834,                0.80511,                0.81912,                0.84661,                0.50985,                 1.3981,                0.88681,                 1.6571,              0.0068716,              0.0068716,              0.0068716
                    318,                 1.1863,                0.75981,                 1.2008,                0.81166,                0.81735,                0.85566,                0.51477,                 1.3926,                0.87987,                 1.6565,              0.0068617,              0.0068617,              0.0068617
                    319,                 1.1814,                0.73956,                 1.1844,                0.80996,                0.81466,                0.85449,                0.51728,                 1.3999,                0.86009,                 1.6596,              0.0068518,              0.0068518,              0.0068518
                    320,                 1.1634,                0.73292,                 1.1911,                 0.7826,                0.82328,                0.84536,                 0.5141,                 1.4062,                0.86962,                 1.6686,              0.0068419,              0.0068419,              0.0068419
                    321,                 1.1615,                0.74491,                  1.194,                0.80639,                0.83621,                0.85282,                0.51342,                 1.4004,                0.87363,                 1.6677,               0.006832,               0.006832,               0.006832
                    322,                 1.1617,                0.74311,                 1.1766,                0.79962,                0.84283,                0.84573,                0.52201,                  1.398,                0.86566,                 1.6719,              0.0068221,              0.0068221,              0.0068221
                    323,                 1.1827,                0.75704,                 1.1993,                0.81496,                0.83527,                0.85484,                0.51227,                 1.4017,                0.85069,                   1.68,              0.0068122,              0.0068122,              0.0068122
                    324,                 1.1724,                0.74784,                  1.181,                 0.8191,                 0.8392,                 0.8569,                0.51726,                 1.3988,                0.85136,                 1.6798,              0.0068023,              0.0068023,              0.0068023
                    325,                 1.1899,                 0.7553,                 1.1944,                0.82629,                0.82759,                0.85511,                0.51726,                 1.3939,                0.85127,                 1.6765,              0.0067924,              0.0067924,              0.0067924
                    326,                 1.1978,                0.75374,                 1.1807,                0.82967,                0.81884,                0.85927,                0.50957,                 1.3933,                0.85672,                  1.669,              0.0067825,              0.0067825,              0.0067825
                    327,                 1.1785,                0.75783,                 1.1857,                0.81055,                 0.8319,                0.85405,                0.50463,                 1.3879,                0.84808,                 1.6647,              0.0067726,              0.0067726,              0.0067726
                    328,                 1.1812,                0.75315,                 1.1761,                0.88009,                0.76724,                0.85939,                0.50756,                 1.3794,                0.85174,                 1.6565,              0.0067627,              0.0067627,              0.0067627
                    329,                 1.1561,                0.72271,                 1.1753,                0.85929,                0.78968,                0.86419,                 0.5099,                 1.3783,                0.83827,                 1.6576,              0.0067528,              0.0067528,              0.0067528
                    330,                 1.1768,                 0.7272,                 1.1917,                0.83887,                0.80786,                 0.8642,                0.51467,                 1.3963,                0.83839,                 1.6698,              0.0067429,              0.0067429,              0.0067429
                    331,                 1.1491,                0.75126,                 1.1775,                0.86994,                0.78879,                0.86132,                0.51193,                  1.389,                 0.8389,                 1.6591,               0.006733,               0.006733,               0.006733
                    332,                 1.1633,                0.73612,                 1.1767,                0.87056,                0.78879,                0.86367,                0.51569,                  1.398,                0.84261,                 1.6693,              0.0067231,              0.0067231,              0.0067231
                    333,                  1.186,                0.75334,                 1.1871,                0.82527,                0.81435,                0.86724,                0.51814,                 1.4013,                0.85232,                 1.6664,              0.0067132,              0.0067132,              0.0067132
                    334,                 1.1608,                0.73884,                 1.1846,                0.80556,                0.84052,                0.85333,                0.51459,                 1.4046,                0.85333,                  1.669,              0.0067033,              0.0067033,              0.0067033
                    335,                 1.1537,                0.73246,                 1.1748,                0.79401,                0.84733,                0.85448,                0.51527,                 1.4026,                0.84024,                  1.669,              0.0066934,              0.0066934,              0.0066934
                    336,                 1.1435,                0.73536,                 1.1755,                0.85708,                0.78879,                0.85875,                0.51702,                  1.402,                0.82979,                 1.6695,              0.0066835,              0.0066835,              0.0066835
                    337,                 1.1515,                0.73523,                 1.1838,                0.81381,                0.82759,                0.86512,                0.51903,                  1.407,                0.83552,                  1.674,              0.0066736,              0.0066736,              0.0066736
                    338,                 1.1715,                0.72888,                 1.1852,                0.80397,                0.84853,                0.86638,                0.52126,                 1.4069,                 0.8411,                 1.6838,              0.0066637,              0.0066637,              0.0066637
                    339,                 1.1529,                0.73043,                 1.1811,                0.88188,                0.77237,                0.86404,                0.52056,                 1.4059,                 0.8445,                 1.6861,              0.0066538,              0.0066538,              0.0066538
                    340,                 1.1696,                0.73272,                 1.1694,                0.83636,                0.78879,                0.86217,                 0.5166,                 1.4194,                0.85562,                 1.6889,              0.0066439,              0.0066439,              0.0066439
                    341,                 1.1591,                0.73114,                 1.1717,                0.80633,                0.84346,                0.85857,                0.51703,                 1.4154,                0.85335,                 1.6842,               0.006634,               0.006634,               0.006634
                    342,                 1.1602,                0.74506,                 1.1777,                0.88036,                0.76724,                0.86691,                0.51967,                 1.4158,                0.84898,                 1.6866,              0.0066241,              0.0066241,              0.0066241
                    343,                  1.162,                0.74524,                 1.1878,                0.88246,                0.75862,                0.86023,                0.51525,                 1.4145,                0.85084,                 1.6852,              0.0066142,              0.0066142,              0.0066142
                    344,                 1.1355,                0.71457,                 1.1587,                0.87204,                0.78017,                0.85967,                0.51787,                 1.4128,                0.85426,                 1.6859,              0.0066043,              0.0066043,              0.0066043
                    345,                 1.1516,                0.73069,                 1.1646,                0.87778,                0.77395,                  0.857,                0.52141,                 1.4135,                0.85632,                 1.6905,              0.0065944,              0.0065944,              0.0065944
                    346,                 1.1697,                0.72461,                 1.1854,                0.86875,                0.77586,                0.85466,                0.51334,                 1.4107,                0.86303,                 1.6873,              0.0065845,              0.0065845,              0.0065845
                    347,                 1.1651,                0.72262,                 1.1777,                0.81321,                0.80603,                0.85294,                0.51363,                  1.414,                0.86129,                 1.6871,              0.0065746,              0.0065746,              0.0065746
                    348,                 1.1517,                0.75063,                  1.178,                0.82514,                0.81362,                0.86292,                0.51743,                  1.409,                0.85309,                 1.6785,              0.0065647,              0.0065647,              0.0065647
                    349,                  1.138,                0.71845,                 1.1485,                0.81777,                0.81241,                0.86279,                0.52192,                 1.4099,                0.85889,                 1.6788,              0.0065548,              0.0065548,              0.0065548
                    350,                 1.1341,                 0.7319,                 1.1674,                0.77719,                0.84914,                0.85971,                0.51702,                 1.4021,                0.85955,                 1.6657,              0.0065449,              0.0065449,              0.0065449
                    351,                 1.1483,                0.72275,                 1.1696,                0.82176,                0.80172,                0.86387,                0.52056,                  1.405,                0.85535,                 1.6669,               0.006535,               0.006535,               0.006535
                    352,                 1.1547,                0.72943,                 1.1677,                0.84775,                0.78879,                0.86669,                0.51831,                 1.4075,                0.84949,                 1.6683,              0.0065251,              0.0065251,              0.0065251
                    353,                  1.153,                0.73155,                 1.1631,                0.84867,                 0.7977,                0.86883,                0.52009,                 1.4051,                0.84124,                 1.6718,              0.0065152,              0.0065152,              0.0065152
                    354,                 1.1368,                0.73963,                 1.1653,                0.86216,                0.80603,                0.87508,                0.52094,                 1.3972,                0.83712,                 1.6661,              0.0065053,              0.0065053,              0.0065053
                    355,                 1.1542,                0.73046,                 1.1859,                0.84719,                0.83638,                 0.8744,                0.52037,                 1.3966,                0.83409,                 1.6666,              0.0064954,              0.0064954,              0.0064954
                    356,                 1.1394,                0.72688,                   1.17,                0.86257,                0.80172,                 0.8726,                0.52395,                 1.4001,                0.83587,                 1.6634,              0.0064855,              0.0064855,              0.0064855
                    357,                 1.1321,                0.71871,                 1.1541,                0.83667,                0.84052,                0.86899,                0.52158,                 1.3998,                0.81832,                 1.6627,              0.0064756,              0.0064756,              0.0064756
                    358,                 1.1296,                0.72877,                 1.1577,                0.85705,                0.81034,                0.86953,                0.52419,                 1.3937,                0.81845,                 1.6629,              0.0064657,              0.0064657,              0.0064657
                    359,                 1.1449,                0.70781,                 1.1594,                0.86264,                0.81208,                 0.8794,                 0.5236,                 1.3973,                0.82539,                 1.6659,              0.0064558,              0.0064558,              0.0064558
                    360,                 1.1248,                0.70545,                 1.1644,                0.87632,                0.79405,                0.87748,                 0.5215,                 1.4038,                 0.8244,                 1.6758,              0.0064459,              0.0064459,              0.0064459
                    361,                 1.1502,                0.73345,                 1.1608,                0.82923,                 0.8163,                0.87668,                0.52743,                 1.3974,                0.83564,                 1.6735,               0.006436,               0.006436,               0.006436
                    362,                 1.1297,                0.70758,                  1.178,                0.88451,                0.76724,                0.87224,                0.52535,                  1.397,                  0.828,                 1.6722,              0.0064261,              0.0064261,              0.0064261
                    363,                 1.1409,                0.70847,                 1.1761,                 0.8861,                0.76724,                0.87228,                0.52438,                 1.4031,                0.83357,                 1.6814,              0.0064162,              0.0064162,              0.0064162
                    364,                 1.1432,                0.72984,                 1.1647,                0.87728,                0.77031,                0.87163,                0.52498,                 1.4108,                0.83827,                 1.6908,              0.0064063,              0.0064063,              0.0064063
                    365,                 1.1356,                0.71855,                 1.1729,                0.84318,                0.80172,                0.87044,                0.52384,                 1.4127,                0.84209,                 1.6886,              0.0063964,              0.0063964,              0.0063964
                    366,                 1.1274,                0.72695,                 1.1702,                0.82301,                0.81897,                0.86475,                0.51886,                 1.4171,                0.83748,                  1.699,              0.0063865,              0.0063865,              0.0063865
                    367,                 1.1476,                 0.7203,                 1.1532,                0.83312,                0.81897,                0.86319,                0.51951,                 1.4143,                0.84065,                 1.6937,              0.0063766,              0.0063766,              0.0063766
                    368,                 1.1327,                0.70008,                 1.1518,                0.82324,                0.81897,                0.86089,                0.51634,                  1.423,                0.83364,                  1.702,              0.0063667,              0.0063667,              0.0063667
                    369,                 1.0987,                0.70436,                 1.1287,                0.82618,                0.81952,                0.86032,                0.51726,                 1.4279,                0.82971,                 1.7112,              0.0063568,              0.0063568,              0.0063568
                    370,                 1.1213,                0.69416,                 1.1593,                0.80572,                0.83621,                0.85843,                0.51731,                 1.4219,                0.82076,                 1.7087,              0.0063469,              0.0063469,              0.0063469
                    371,                 1.1237,                 0.7085,                 1.1576,                0.81982,                 0.8237,                0.86405,                0.51621,                 1.4303,                0.82625,                  1.717,               0.006337,               0.006337,               0.006337
                    372,                 1.1197,                0.69949,                 1.1523,                0.81787,                0.85166,                 0.8638,                0.51748,                 1.4217,                0.82232,                 1.7124,              0.0063271,              0.0063271,              0.0063271
                    373,                 1.1314,                0.72274,                 1.1611,                0.80858,                0.84914,                0.86176,                0.52127,                 1.4142,                0.81735,                 1.6991,              0.0063172,              0.0063172,              0.0063172
                    374,                 1.1133,                0.69189,                 1.1534,                0.81883,                0.83772,                0.86279,                0.51853,                 1.4113,                 0.8219,                 1.6951,              0.0063073,              0.0063073,              0.0063073
                    375,                 1.1291,                0.69942,                 1.1548,                0.82306,                0.84209,                0.87112,                0.51954,                  1.405,                0.81901,                 1.6917,              0.0062974,              0.0062974,              0.0062974
                    376,                 1.1177,                0.69197,                 1.1555,                0.82051,                0.84052,                0.87149,                0.51895,                 1.4092,                0.82538,                 1.6944,              0.0062875,              0.0062875,              0.0062875
                    377,                 1.1602,                0.73541,                 1.1753,                0.80608,                0.84052,                0.86534,                0.51861,                 1.4067,                0.83893,                 1.6906,              0.0062776,              0.0062776,              0.0062776
                    378,                 1.1193,                0.70717,                 1.1524,                0.88261,                0.77778,                 0.8699,                0.52039,                 1.4135,                0.83811,                 1.6986,              0.0062677,              0.0062677,              0.0062677
                    379,                 1.1035,                 0.6928,                 1.1237,                0.82088,                0.85776,                0.86962,                0.52261,                  1.409,                0.83137,                 1.6932,              0.0062578,              0.0062578,              0.0062578
                    380,                 1.1068,                0.68765,                 1.1499,                0.83385,                0.82202,                0.87087,                0.52269,                 1.4106,                0.82952,                 1.6979,              0.0062479,              0.0062479,              0.0062479
                    381,                 1.1162,                0.70027,                 1.1444,                0.83366,                0.81897,                0.87106,                0.52432,                 1.4122,                0.83866,                 1.7033,               0.006238,               0.006238,               0.006238
                    382,                 1.1088,                0.69679,                 1.1517,                0.84234,                0.82904,                0.87214,                0.52599,                 1.4057,                0.83414,                 1.6993,              0.0062281,              0.0062281,              0.0062281
                    383,                 1.1247,                0.71898,                  1.168,                0.83738,                 0.8319,                0.87233,                 0.5251,                 1.4079,                0.83505,                 1.6998,              0.0062182,              0.0062182,              0.0062182
                    384,                 1.0966,                0.69016,                 1.1268,                0.82184,                0.86207,                0.87319,                 0.5237,                 1.4079,                0.83113,                 1.7007,              0.0062083,              0.0062083,              0.0062083
                    385,                 1.1014,                0.69671,                 1.1428,                0.82177,                0.85345,                0.87328,                0.52524,                 1.4039,                 0.8369,                 1.6979,              0.0061984,              0.0061984,              0.0061984
                    386,                 1.1209,                0.72425,                 1.1584,                0.80668,                0.86638,                0.86963,                0.52204,                  1.406,                0.83816,                 1.6946,              0.0061885,              0.0061885,              0.0061885
                    387,                 1.1041,                0.69692,                 1.1469,                0.82215,                0.87069,                0.87424,                0.52314,                 1.4102,                0.83813,                    1.7,              0.0061786,              0.0061786,              0.0061786
                    388,                 1.0929,                0.67766,                 1.1486,                0.81381,                0.86665,                0.87241,                0.52466,                  1.412,                0.83736,                 1.7032,              0.0061687,              0.0061687,              0.0061687
                    389,                 1.0902,                0.69021,                 1.1482,                0.82624,                0.86084,                0.87255,                0.52367,                 1.4099,                0.83798,                 1.7038,              0.0061588,              0.0061588,              0.0061588
                    390,                 1.1276,                0.71318,                  1.146,                0.82591,                0.86638,                0.87066,                0.52287,                 1.4171,                0.84215,                 1.7043,              0.0061489,              0.0061489,              0.0061489
                    391,                 1.1102,                0.70737,                 1.1571,                0.83175,                0.87366,                 0.8707,                0.52054,                 1.4191,                0.83168,                 1.7041,               0.006139,               0.006139,               0.006139
                    392,                 1.1234,                0.70607,                 1.1507,                 0.8294,                0.86638,                0.87454,                0.52283,                  1.416,                0.82706,                 1.7052,              0.0061291,              0.0061291,              0.0061291
                    393,                 1.0978,                0.67493,                 1.1308,                0.83041,                0.86533,                0.86955,                0.52261,                 1.4087,                0.82491,                  1.702,              0.0061192,              0.0061192,              0.0061192
                    394,                 1.0941,                  0.686,                 1.1434,                0.80912,                0.85876,                0.86393,                0.52254,                 1.4138,                0.82253,                 1.7118,              0.0061093,              0.0061093,              0.0061093
                    395,                  1.114,                0.68948,                   1.14,                0.81014,                0.85776,                0.86307,                0.52325,                 1.4179,                0.82932,                 1.7139,              0.0060994,              0.0060994,              0.0060994
                    396,                 1.1062,                0.68846,                 1.1378,                0.81902,                0.86638,                 0.8714,                0.52537,                 1.4174,                0.82924,                 1.7129,              0.0060895,              0.0060895,              0.0060895
                    397,                 1.0966,                0.69249,                 1.1302,                0.80964,                0.86638,                0.86962,                0.52243,                 1.4177,                0.81908,                 1.7118,              0.0060796,              0.0060796,              0.0060796
                    398,                 1.0892,                0.69238,                  1.132,                0.80608,                0.86638,                0.86818,                 0.5177,                 1.4174,                0.82819,                 1.7113,              0.0060697,              0.0060697,              0.0060697
                    399,                 1.0807,                0.69109,                 1.1209,                0.80458,                0.86638,                 0.8672,                0.51396,                 1.4194,                0.82353,                  1.716,              0.0060598,              0.0060598,              0.0060598
                    400,                 1.1025,                0.69194,                 1.1482,                0.80626,                0.86638,                 0.8678,                0.51609,                 1.4111,                0.82315,                  1.711,              0.0060499,              0.0060499,              0.0060499
                    401,                 1.0927,                0.67611,                 1.1232,                  0.805,                0.86638,                0.86709,                0.51446,                 1.4126,                0.82522,                 1.7143,                0.00604,                0.00604,                0.00604
                    402,                 1.0958,                 0.6846,                 1.1366,                0.81209,                0.86638,                0.86267,                0.51296,                 1.4115,                0.83075,                 1.7141,              0.0060301,              0.0060301,              0.0060301
                    403,                 1.0948,                0.68285,                 1.1319,                 0.8104,                0.86638,                0.86312,                0.51429,                 1.4119,                0.83405,                 1.7126,              0.0060202,              0.0060202,              0.0060202
                    404,                  1.077,                0.68864,                 1.1315,                0.82033,                0.87069,                0.87037,                0.51906,                 1.4121,                0.83713,                 1.7158,              0.0060103,              0.0060103,              0.0060103
                    405,                 1.0776,                0.68855,                 1.1278,                0.81643,                0.87069,                0.87053,                0.51865,                 1.4152,                0.83568,                 1.7198,              0.0060004,              0.0060004,              0.0060004
                    406,                 1.0966,                0.68358,                 1.1384,                0.79684,                0.86207,                0.86161,                0.51823,                 1.4138,                0.83955,                 1.7199,              0.0059905,              0.0059905,              0.0059905
                    407,                 1.0789,                 0.6733,                 1.1313,                  0.789,                0.86638,                0.86261,                0.51894,                 1.4183,                0.83884,                 1.7248,              0.0059806,              0.0059806,              0.0059806
                    408,                 1.0834,                0.69128,                 1.1188,                0.78862,                0.86638,                0.86314,                0.52049,                 1.4249,                0.83433,                 1.7338,              0.0059707,              0.0059707,              0.0059707
                    409,                  1.073,                 0.6739,                 1.1128,                0.80299,                0.86087,                0.86205,                0.52135,                 1.4252,                0.83315,                 1.7353,              0.0059608,              0.0059608,              0.0059608
                    410,                 1.0817,                0.67938,                 1.1424,                0.79913,                0.85776,                0.86283,                 0.5235,                 1.4284,                0.83077,                 1.7366,              0.0059509,              0.0059509,              0.0059509
                    411,                 1.1018,                0.68093,                 1.1433,                0.79294,                0.85776,                 0.8628,                0.52115,                 1.4224,                0.83136,                 1.7266,               0.005941,               0.005941,               0.005941
                    412,                 1.0817,                0.67033,                 1.1424,                0.79417,                0.85776,                0.86232,                0.52134,                  1.425,                0.83299,                 1.7281,              0.0059311,              0.0059311,              0.0059311
                    413,                 1.0929,                0.68571,                 1.1369,                0.79929,                0.85776,                0.86186,                0.52175,                 1.4241,                0.83072,                 1.7273,              0.0059212,              0.0059212,              0.0059212
                    414,                 1.1005,                0.69835,                 1.1405,                0.80325,                0.85776,                 0.8622,                0.51962,                 1.4302,                 0.8358,                 1.7305,              0.0059113,              0.0059113,              0.0059113
                    415,                 1.0951,                 0.6863,                 1.1272,                0.80429,                0.86207,                0.86542,                0.52014,                 1.4243,                0.83521,                 1.7275,              0.0059014,              0.0059014,              0.0059014
                    416,                 1.0745,                0.67272,                 1.1191,                0.81569,                0.85776,                0.86979,                0.51991,                 1.4297,                0.83795,                 1.7299,              0.0058915,              0.0058915,              0.0058915
                    417,                 1.0905,                0.67338,                 1.1258,                0.81531,                0.85628,                0.86845,                0.51929,                 1.4285,                0.83806,                  1.731,              0.0058816,              0.0058816,              0.0058816
                    418,                 1.0862,                0.67441,                 1.1217,                0.80658,                0.85345,                0.86386,                0.51554,                 1.4301,                0.83371,                 1.7325,              0.0058717,              0.0058717,              0.0058717
                    419,                 1.0784,                0.66929,                 1.1384,                0.80296,                0.85345,                0.86541,                0.51467,                 1.4306,                0.83046,                 1.7325,              0.0058618,              0.0058618,              0.0058618
                    420,                 1.0993,                0.69512,                 1.1379,                0.79698,                0.85345,                0.86585,                0.51404,                 1.4281,                0.82851,                 1.7292,              0.0058519,              0.0058519,              0.0058519
                    421,                 1.0721,                0.67948,                 1.1372,                0.79695,                0.85776,                0.86615,                0.51333,                 1.4264,                0.82887,                 1.7292,               0.005842,               0.005842,               0.005842
                    422,                 1.0858,                 0.6978,                 1.1229,                0.79449,                0.85776,                 0.8667,                0.51225,                  1.426,                0.83044,                 1.7287,              0.0058321,              0.0058321,              0.0058321
                    423,                 1.0712,                0.67405,                 1.1295,                0.79425,                0.85345,                0.86569,                0.51213,                 1.4273,                 0.8282,                  1.732,              0.0058222,              0.0058222,              0.0058222
                    424,                 1.0921,                0.67503,                 1.1186,                  0.794,                0.85345,                0.86574,                0.51187,                 1.4293,                0.82829,                 1.7297,              0.0058123,              0.0058123,              0.0058123
                    425,                 1.0781,                0.66907,                  1.138,                 0.7978,                0.85345,                0.86611,                0.51237,                 1.4294,                0.82394,                 1.7342,              0.0058024,              0.0058024,              0.0058024
                    426,                  1.085,                0.66277,                 1.1318,                0.80879,                0.85776,                0.86795,                 0.5135,                 1.4288,                0.82333,                 1.7368,              0.0057925,              0.0057925,              0.0057925
                    427,                 1.0767,                0.67804,                 1.1231,                0.81317,                0.85776,                 0.8701,                0.51299,                 1.4297,                0.82197,                 1.7362,              0.0057826,              0.0057826,              0.0057826
                    428,                 1.0967,                 0.6873,                 1.1299,                0.80973,                0.85776,                0.86783,                0.51516,                  1.429,                0.81969,                 1.7361,              0.0057727,              0.0057727,              0.0057727
                    429,                 1.0787,                0.67452,                 1.1279,                0.80699,                0.85776,                0.86765,                0.51328,                 1.4326,                0.82911,                 1.7388,              0.0057628,              0.0057628,              0.0057628
                    430,                 1.0657,                0.66467,                 1.1148,                0.89919,                0.76724,                0.86914,                0.51374,                 1.4328,                0.83034,                 1.7381,              0.0057529,              0.0057529,              0.0057529
                    431,                 1.0719,                0.66595,                 1.1115,                0.89737,                0.76724,                0.86769,                0.51566,                 1.4353,                0.83071,                 1.7386,               0.005743,               0.005743,               0.005743
                    432,                 1.0647,                0.66354,                 1.1099,                0.90393,                0.77055,                0.86784,                0.51512,                 1.4354,                0.83694,                 1.7385,              0.0057331,              0.0057331,              0.0057331
                    433,                 1.0616,                0.66916,                 1.1237,                0.89507,                0.76724,                0.86396,                0.51459,                 1.4325,                0.83344,                 1.7347,              0.0057232,              0.0057232,              0.0057232
                    434,                 1.0627,                0.66584,                 1.1173,                0.89972,                0.76724,                0.86415,                0.51667,                 1.4308,                0.83247,                 1.7338,              0.0057133,              0.0057133,              0.0057133
                    435,                 1.0832,                0.66014,                 1.1292,                0.80344,                0.86332,                0.86416,                0.51899,                 1.4244,                0.83186,                 1.7304,              0.0057034,              0.0057034,              0.0057034
                    436,                  1.083,                0.68483,                 1.1263,                0.79576,                0.86207,                0.85795,                0.51792,                 1.4265,                0.82698,                  1.731,              0.0056935,              0.0056935,              0.0056935
                    437,                 1.0564,                0.66518,                 1.1062,                0.79718,                0.85776,                0.85784,                0.51875,                 1.4226,                0.82683,                  1.729,              0.0056836,              0.0056836,              0.0056836
                    438,                 1.0519,                0.66108,                 1.1141,                0.90041,                0.76293,                0.85687,                0.51711,                 1.4168,                0.82605,                 1.7239,              0.0056737,              0.0056737,              0.0056737
                    439,                 1.0826,                0.66306,                 1.1204,                0.90366,                0.76815,                0.85774,                0.51691,                 1.4168,                0.82243,                  1.727,              0.0056638,              0.0056638,              0.0056638
                    440,                 1.0619,                0.65509,                 1.1062,                0.90358,                0.76745,                0.86157,                0.51776,                 1.4153,                0.81915,                 1.7274,              0.0056539,              0.0056539,              0.0056539
                    441,                 1.0425,                0.65673,                 1.1196,                0.89901,                0.76745,                0.86346,                0.51784,                 1.4183,                0.82364,                 1.7297,               0.005644,               0.005644,               0.005644
                    442,                 1.0457,                0.65812,                 1.1117,                0.89898,                0.76724,                0.85862,                0.51627,                 1.4182,                 0.8192,                  1.729,              0.0056341,              0.0056341,              0.0056341
                    443,                 1.0645,                0.65323,                 1.1165,                0.79636,                0.86207,                0.85795,                0.51766,                 1.4225,                0.81849,                 1.7303,              0.0056242,              0.0056242,              0.0056242
                    444,                 1.0454,                 0.6438,                 1.1091,                 0.8035,                0.86207,                0.85897,                0.52039,                 1.4257,                0.81881,                 1.7334,              0.0056143,              0.0056143,              0.0056143
                    445,                 1.0814,                0.67551,                 1.1259,                0.79999,                0.85776,                0.84968,                0.51711,                  1.429,                0.82302,                 1.7335,              0.0056044,              0.0056044,              0.0056044
                    446,                 1.0603,                0.66382,                 1.1267,                0.79874,                0.85776,                   0.85,                0.51861,                  1.426,                0.82388,                 1.7319,              0.0055945,              0.0055945,              0.0055945
                    447,                 1.0347,                0.66773,                 1.1065,                0.79305,                0.86207,                0.85635,                 0.5187,                 1.4256,                0.82076,                 1.7309,              0.0055846,              0.0055846,              0.0055846
                    448,                 1.0635,                0.66413,                 1.1089,                 0.7954,                0.85776,                0.85006,                0.51698,                 1.4285,                0.82432,                 1.7325,              0.0055747,              0.0055747,              0.0055747
                    449,                 1.0656,                0.66373,                 1.1141,                0.79988,                0.86207,                0.85931,                0.51841,                 1.4276,                0.83027,                 1.7332,              0.0055648,              0.0055648,              0.0055648
                    450,                 1.0582,                0.67616,                 1.1113,                0.81536,                0.85653,                0.85931,                0.51758,                 1.4266,                0.82332,                  1.732,              0.0055549,              0.0055549,              0.0055549
                    451,                 1.0631,                0.65349,                 1.1088,                0.81462,                0.85235,                0.85931,                0.51852,                 1.4264,                 0.8175,                 1.7333,               0.005545,               0.005545,               0.005545
                    452,                 1.0576,                 0.6562,                 1.1067,                 0.8099,                0.84476,                0.85838,                 0.5183,                  1.428,                0.82151,                 1.7345,              0.0055351,              0.0055351,              0.0055351
                    453,                 1.0706,                0.66663,                 1.1144,                0.81029,                0.84686,                0.85794,                0.51777,                 1.4269,                0.81998,                 1.7345,              0.0055252,              0.0055252,              0.0055252
                    454,                 1.0485,                0.65901,                 1.1142,                0.80645,                0.84411,                 0.8549,                0.51725,                 1.4282,                0.82122,                 1.7355,              0.0055153,              0.0055153,              0.0055153
                    455,                 1.0485,                0.63805,                 1.1043,                0.80804,                0.84483,                0.85522,                0.51555,                 1.4287,                0.82341,                 1.7346,              0.0055054,              0.0055054,              0.0055054
                    456,                 1.0562,                0.65954,                 1.1183,                0.80301,                0.84052,                0.84637,                  0.515,                  1.423,                 0.8214,                 1.7299,              0.0054955,              0.0054955,              0.0054955
                    457,                 1.0546,                 0.6617,                 1.1156,                0.81023,                0.84052,                0.85493,                0.51651,                 1.4248,                0.82162,                 1.7302,              0.0054856,              0.0054856,              0.0054856
